shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in,feedback_id,reported_stress,reported_fatigue,burnout_freq,emotionally_drained,used_up,workload_change,intent_to_leave,satisfaction,comments,supervisor_id,performance_score,reliability,teamwork,clinical_decision,remarks
SN0082-34907,N0082,2025-12-15,ED,Night,12,4,10,1,1,False,False,F3661,Low,Severe,Weekly,False,True,More,True,1,,SUP12,3,Good,High,Appropriate,
SN0013-28419,N0013,2025-10-11,Surgery,Night,12,7,7,3,0,False,False,F3811,Low,Severe,Monthly,False,True,More,False,2,,SUP11,3,Excellent,High,Outstanding,
SN0129-28107,N0129,2025-10-08,Peds,Night,12,6,6,1,0,False,False,F3990,Medium,Moderate,Weekly,False,True,More,True,5,,SUP3,5,Excellent,High,Needs improvement,
SN0115-29307,N0115,2025-10-20,ICU,Day,12,5,5,3,0,False,False,F4518,High,Moderate,Weekly,False,False,More,False,4,,SUP8,2,Average,High,Appropriate,
SN0023-28819,N0023,2025-10-15,Medical,Day,12,3,7,3,1,False,False,F854,Medium,Moderate,Every day,False,False,No change,False,5,,SUP12,5,Excellent,Moderate,Outstanding,
SN0035-32807,N0035,2025-11-24,Medical,Day,12,2,5,1,1,False,False,F2791,Low,None,Never,False,True,No change,False,5,,SUP2,2,Average,High,Appropriate,
SN0121-35119,N0121,2025-12-17,Medical,Night,12,6,3,0,0,False,False,F2109,Medium,None,Every day,False,False,More,False,4,,SUP9,5,Excellent,Moderate,Appropriate,
SN0060-32019,N0060,2025-11-16,ICU,Day,8,6,6,1,0,False,False,F3068,Medium,None,Monthly,False,False,More,False,5,,SUP4,5,Below avg,High,Appropriate,
SN0097-28519,N0097,2025-10-12,Medical,Night,10,7,5,1,1,False,False,F3336,High,None,Never,False,False,No change,True,5,,SUP3,5,Good,High,Needs improvement,
SN0015-34407,N0015,2025-12-10,ICU,Night,12,8,10,1,0,False,False,F2876,Medium,None,Every day,True,False,More,True,1,,SUP3,4,Good,High,Outstanding,
SN0126-28307,N0126,2025-10-10,ED,Night,12,2,8,2,0,False,True,F5125,Medium,None,Never,False,True,No change,False,3,,SUP11,5,Good,High,Appropriate,
SN0033-36419,N0033,2025-12-30,Medical,Night,12,2,3,1,0,False,False,F5193,Medium,Moderate,Every day,False,False,No change,False,5,,SUP5,5,Good,High,Appropriate,
SN0150-31907,N0150,2025-11-15,ICU,Night,12,7,2,0,1,False,False,F3929,Medium,None,Never,False,True,More,True,5,,SUP1,3,Excellent,High,Needs improvement,
SN0018-30419,N0018,2025-10-31,Surgery,Day,12,3,5,2,0,False,False,F3142,Low,None,Monthly,True,False,More,False,5,,SUP3,3,Excellent,High,Appropriate,
SN0001-30107,N0001,2025-10-28,Peds,Day,12,7,9,1,0,False,False,F3913,Medium,None,Weekly,False,False,No change,False,3,,SUP4,5,Average,High,Appropriate,
SN0145-30707,N0145,2025-11-03,ED,Night,12,5,5,2,0,True,False,F4566,Medium,Moderate,Monthly,False,False,No change,False,2,,SUP10,2,Good,High,Appropriate,
SN0059-34507,N0059,2025-12-11,Medical,Night,12,8,5,4,0,False,False,F2868,High,Severe,Every day,False,True,No change,False,3,,SUP4,4,Excellent,High,Appropriate,
SN0038-30907,N0038,2025-11-05,Surgery,Day,12,2,4,2,1,False,False,F5003,High,Moderate,Monthly,True,False,No change,False,4,,SUP7,5,Excellent,Low,Needs improvement,
SN0054-29619,N0054,2025-10-23,Peds,Night,12,5,6,0,0,False,False,F1171,Medium,Moderate,Never,False,True,More,False,5,,SUP11,4,Good,High,Appropriate,
SN0050-29019,N0050,2025-10-17,Peds,Day,8,2,3,2,0,False,False,F513,High,Moderate,Never,False,False,No change,False,3,,SUP3,5,Good,High,Appropriate,
SN0038-34819,N0038,2025-12-14,Medical,Night,8,3,9,1,1,False,False,F4809,High,Moderate,Every day,False,False,No change,True,4,,SUP8,4,Good,Moderate,Appropriate,
SN0009-36307,N0009,2025-12-29,Surgery,Night,10,3,4,1,1,False,False,F3064,Low,None,Never,False,False,No change,True,3,,SUP7,5,Good,High,Appropriate,
SN0132-29707,N0132,2025-10-24,Peds,Day,10,2,8,2,2,False,False,F4790,Low,None,Monthly,False,True,More,True,5,,SUP2,4,Good,High,Outstanding,
SN0012-28607,N0012,2025-10-13,Surgery,Night,8,2,7,1,0,False,False,F26,Low,None,Every day,False,False,Less,False,4,,SUP8,2,Excellent,High,Outstanding,
SN0048-35419,N0048,2025-12-20,ICU,Evening,8,6,9,1,2,False,False,F2328,Low,Moderate,Weekly,False,False,Less,False,2,,SUP7,5,Good,Moderate,Appropriate,
SN0097-35919,N0097,2025-12-25,Medical,Night,12,2,2,0,1,False,False,F2588,Medium,Moderate,Weekly,False,False,More,False,1,,SUP5,5,Average,High,Appropriate,
SN0143-35007,N0143,2025-12-16,Medical,Day,12,4,5,2,1,False,False,F66,High,Moderate,Never,False,False,No change,False,5,,SUP12,5,Good,High,Appropriate,
SN0126-32007,N0126,2025-11-16,ICU,Night,12,6,8,0,2,False,False,F137,Low,Moderate,Never,False,False,More,False,2,,SUP1,5,Good,Moderate,Appropriate,
SN0118-30319,N0118,2025-10-30,Medical,Evening,8,6,4,0,1,False,True,F1013,High,None,Monthly,False,False,More,True,4,,SUP11,5,Excellent,Moderate,Appropriate,
SN0066-32019,N0066,2025-11-16,ICU,Night,10,3,5,3,0,False,False,F2383,Medium,Moderate,Every day,False,False,Less,False,4,,SUP5,5,Good,High,Appropriate,
SN0006-29119,N0006,2025-10-18,Surgery,Night,12,8,6,1,1,False,False,F2551,Medium,None,Never,False,True,More,False,1,,SUP1,3,Excellent,High,Appropriate,
SN0146-34407,N0146,2025-12-10,Peds,Evening,12,4,6,1,0,False,False,F1477,High,Moderate,Never,False,True,More,False,1,,SUP5,2,Good,High,Appropriate,
SN0079-29207,N0079,2025-10-19,ED,Day,12,8,4,2,1,False,False,F2917,Low,Moderate,Weekly,True,False,More,False,1,,SUP12,3,Excellent,High,Appropriate,
SN0116-34419,N0116,2025-12-10,Medical,Night,12,3,4,0,0,False,False,F4738,High,None,Every day,False,False,More,False,5,,SUP7,2,Excellent,High,Needs improvement,
SN0137-34519,N0137,2025-12-11,Peds,Day,12,3,6,1,1,False,False,F3133,Low,Moderate,Every day,False,False,No change,False,2,,SUP6,5,Excellent,High,Appropriate,
SN0074-32307,N0074,2025-11-19,Peds,Day,8,4,8,2,1,True,False,F3172,Low,Moderate,Every day,True,False,More,False,5,,SUP11,3,Good,High,Outstanding,
SN0002-30119,N0002,2025-10-28,Surgery,Day,12,5,7,0,2,False,False,F3985,Medium,None,Monthly,False,False,No change,False,3,,SUP6,3,Excellent,High,Appropriate,
SN0141-35407,N0141,2025-12-20,ED,Day,8,4,9,0,0,False,False,F1266,Low,None,Weekly,False,False,More,False,3,,SUP2,2,Good,High,Appropriate,
SN0088-34507,N0088,2025-12-11,Peds,Evening,12,6,5,2,1,False,False,F5058,Medium,None,Weekly,False,True,Less,False,1,,SUP2,3,Good,High,Appropriate,
SN0144-29007,N0144,2025-10-17,ICU,Day,10,7,6,0,0,False,False,F4461,High,Severe,Weekly,False,False,More,False,2,,SUP3,2,Good,High,Appropriate,
SN0021-30419,N0021,2025-10-31,ED,Night,12,4,3,2,1,False,False,F1931,High,Moderate,Monthly,False,False,No change,False,1,,SUP9,5,Excellent,High,Appropriate,
SN0111-00507,N0111,2026-01-05,Surgery,Night,12,7,6,0,2,False,False,F790,Medium,Severe,Monthly,False,True,More,True,5,,SUP7,2,Below avg,Moderate,Needs improvement,
SN0098-33407,N0098,2025-11-30,Surgery,Night,12,2,10,1,1,False,False,F1455,High,Moderate,Every day,False,True,No change,False,5,,SUP4,4,Good,High,Outstanding,
SN0007-29707,N0007,2025-10-24,Surgery,Day,10,5,8,0,0,True,False,F1376,Low,Moderate,Monthly,False,True,No change,False,4,,SUP9,5,Excellent,High,Appropriate,
SN0016-30419,N0016,2025-10-31,ED,Evening,12,3,7,2,0,False,False,F4972,Low,None,Never,False,False,No change,True,4,,SUP2,2,Good,Moderate,Needs improvement,
SN0148-33307,N0148,2025-11-29,Medical,Night,12,7,8,2,1,False,False,F1595,Low,Moderate,Never,False,False,No change,False,1,,SUP2,5,Average,Moderate,Appropriate,
SN0017-28119,N0017,2025-10-08,Peds,Day,12,5,7,0,0,False,False,F506,High,None,Every day,False,False,No change,False,3,,SUP1,5,Average,Moderate,Appropriate,
SN0037-00119,N0037,2026-01-01,ICU,Night,12,6,5,4,0,False,False,F2030,High,Moderate,Every day,False,False,No change,False,3,,SUP6,2,Good,Moderate,Appropriate,
SN0116-35407,N0116,2025-12-20,Medical,Day,10,6,9,0,0,False,False,F538,Low,None,Never,False,False,Less,False,5,,SUP1,3,Good,High,Needs improvement,
SN0101-28607,N0101,2025-10-13,Medical,Evening,12,3,9,1,2,False,False,F2505,Medium,None,Weekly,False,False,More,True,4,,SUP3,3,Excellent,Moderate,Appropriate,
SN0103-31919,N0103,2025-11-15,ED,Night,12,6,5,1,1,False,False,F3253,Medium,None,Monthly,False,True,No change,True,4,,SUP12,5,Excellent,High,Outstanding,
SN0079-31607,N0079,2025-11-12,Surgery,Night,10,2,3,2,0,True,False,F3971,Low,Moderate,Weekly,False,True,No change,False,2,,SUP3,3,Excellent,High,Needs improvement,
SN0012-31207,N0012,2025-11-08,ICU,Night,12,5,1,1,0,False,False,F3497,Medium,None,Weekly,True,True,No change,False,3,,SUP9,4,Below avg,High,Appropriate,
SN0096-29607,N0096,2025-10-23,ED,Day,12,4,3,1,1,False,True,F4715,Medium,None,Every day,False,False,No change,True,4,,SUP12,5,Excellent,High,Appropriate,
SN0088-36507,N0088,2025-12-31,ED,Evening,12,3,3,1,1,False,False,F606,Medium,Severe,Monthly,False,False,No change,False,5,,SUP10,2,Good,High,Appropriate,
SN0107-30719,N0107,2025-11-03,Medical,Night,12,2,6,0,0,False,False,F3880,Low,Moderate,Weekly,False,True,More,False,3,,SUP3,4,Average,High,Appropriate,
SN0124-32119,N0124,2025-11-17,ED,Day,12,8,6,2,1,False,False,F456,Medium,None,Weekly,False,False,More,False,2,,SUP1,5,Good,Moderate,Needs improvement,
SN0026-00407,N0026,2026-01-04,ED,Night,12,3,6,1,1,False,False,F3659,Medium,Severe,Monthly,True,False,More,False,4,,SUP8,5,Good,Moderate,Needs improvement,
SN0090-32107,N0090,2025-11-17,Surgery,Night,12,7,1,3,0,False,False,F882,Medium,Moderate,Weekly,False,True,More,False,3,,SUP11,5,Below avg,High,Appropriate,
SN0129-33319,N0129,2025-11-29,Peds,Night,12,7,3,1,0,False,False,F4739,Medium,None,Weekly,False,False,More,False,2,,SUP5,3,Good,High,Appropriate,
SN0064-30319,N0064,2025-10-30,ICU,Day,12,5,4,1,3,False,False,F2559,Medium,None,Never,True,False,More,False,4,,SUP11,2,Excellent,Low,Appropriate,
SN0149-36419,N0149,2025-12-30,Surgery,Night,12,2,8,0,0,False,False,F3814,Medium,Moderate,Weekly,False,False,More,True,4,,SUP11,4,Good,High,Appropriate,
SN0123-33819,N0123,2025-12-04,Peds,Day,10,4,8,3,2,False,False,F5096,Medium,None,Weekly,False,False,Less,False,2,,SUP6,2,Average,High,Appropriate,
SN0124-35407,N0124,2025-12-20,ICU,Night,12,4,2,3,2,False,False,F3829,High,None,Weekly,False,False,Less,False,4,,SUP10,5,Excellent,Low,Needs improvement,
SN0118-00119,N0118,2026-01-01,Medical,Evening,12,4,7,0,0,False,False,F3887,Medium,None,Never,False,False,More,True,3,,SUP6,2,Excellent,High,Appropriate,
SN0057-28907,N0057,2025-10-16,ICU,Night,12,7,10,1,1,False,False,F280,Low,Severe,Never,False,True,No change,False,1,,SUP3,4,Average,High,Appropriate,
SN0109-35319,N0109,2025-12-19,Peds,Day,12,8,8,0,1,False,False,F2921,Medium,None,Every day,True,False,No change,False,1,,SUP9,4,Excellent,Moderate,Appropriate,
SN0067-28207,N0067,2025-10-09,Medical,Night,10,5,1,2,0,False,False,F4491,Medium,None,Monthly,False,False,No change,False,3,,SUP12,4,Excellent,High,Appropriate,
SN0079-29419,N0079,2025-10-21,ED,Day,12,2,9,0,2,False,False,F693,Medium,None,Weekly,False,False,No change,False,3,,SUP3,4,Average,High,Appropriate,
SN0142-34807,N0142,2025-12-14,Peds,Day,8,5,9,0,0,False,False,F1103,High,Moderate,Every day,True,False,No change,True,5,,SUP8,5,Excellent,High,Appropriate,
SN0030-33707,N0030,2025-12-03,Peds,Day,12,5,1,2,1,False,False,F2354,Medium,Severe,Every day,True,False,More,True,1,,SUP7,4,Excellent,Low,Appropriate,
SN0126-30419,N0126,2025-10-31,ED,Night,12,8,5,1,3,False,False,F2866,High,None,Every day,False,False,No change,True,3,,SUP8,5,Good,Moderate,Appropriate,
SN0051-33607,N0051,2025-12-02,Peds,Night,12,6,10,1,0,True,False,F573,Low,Moderate,Every day,False,False,No change,False,4,,SUP8,5,Average,High,Needs improvement,
SN0051-33907,N0051,2025-12-05,Surgery,Night,12,6,10,3,1,False,False,F3156,Low,Moderate,Every day,False,False,More,False,4,,SUP5,2,Good,High,Needs improvement,
SN0086-30019,N0086,2025-10-27,ICU,Night,8,3,4,1,1,False,False,F4376,Low,None,Monthly,False,True,More,False,1,,SUP3,2,Good,Moderate,Outstanding,
SN0037-30519,N0037,2025-11-01,ICU,Night,10,8,7,0,0,False,False,F2331,Low,None,Weekly,False,False,More,False,2,,SUP4,2,Average,High,Appropriate,
SN0103-34919,N0103,2025-12-15,Peds,Night,12,7,5,0,2,False,False,F1140,Medium,Moderate,Monthly,False,True,More,True,5,,SUP10,3,Average,Moderate,Appropriate,
SN0069-34007,N0069,2025-12-06,ICU,Night,8,3,6,2,0,False,True,F954,High,None,Every day,False,False,More,False,1,,SUP4,2,Excellent,Moderate,Appropriate,
SN0063-28419,N0063,2025-10-11,Surgery,Day,8,4,2,0,0,False,False,F3861,Low,Moderate,Weekly,False,False,No change,False,1,,SUP6,2,Good,High,Outstanding,
SN0031-33307,N0031,2025-11-29,Medical,Day,12,5,1,1,0,False,False,F473,High,Severe,Never,True,False,More,False,1,,SUP12,3,Good,Moderate,Appropriate,
SN0057-35407,N0057,2025-12-20,ED,Night,8,7,8,1,0,False,False,F2555,High,Moderate,Weekly,False,False,No change,True,2,,SUP5,4,Good,High,Appropriate,
SN0035-33519,N0035,2025-12-01,Peds,Night,12,5,2,0,1,False,False,F1414,Medium,Moderate,Never,False,False,Less,True,4,,SUP4,5,Excellent,Moderate,Appropriate,
SN0131-29607,N0131,2025-10-23,ICU,Night,12,8,3,2,0,False,True,F4708,High,Moderate,Weekly,False,False,No change,False,5,,SUP4,3,Good,Moderate,Outstanding,
SN0039-33919,N0039,2025-12-05,Medical,Night,12,5,9,0,0,False,False,F1317,Medium,Moderate,Monthly,True,True,More,False,3,,SUP11,3,Average,High,Needs improvement,
SN0008-32219,N0008,2025-11-18,ED,Day,12,5,9,2,2,False,True,F4415,Low,Moderate,Weekly,False,True,More,True,1,,SUP8,3,Excellent,High,Appropriate,
SN0040-35919,N0040,2025-12-25,Medical,Evening,12,8,6,1,0,False,False,F4766,Medium,None,Never,False,True,No change,False,2,,SUP4,3,Good,Low,Appropriate,
SN0025-30507,N0025,2025-11-01,Peds,Day,12,6,4,3,0,False,False,F5207,High,None,Every day,False,False,No change,False,5,,SUP12,3,Excellent,High,Appropriate,
SN0059-00619,N0059,2026-01-06,Medical,Day,12,2,8,0,0,False,False,F4487,Medium,None,Weekly,False,True,More,False,1,,SUP3,2,Excellent,Low,Appropriate,
SN0103-35019,N0103,2025-12-16,ICU,Night,12,4,9,1,0,False,False,F5189,Medium,None,Every day,False,False,Less,False,1,,SUP12,4,Excellent,High,Appropriate,
SN0030-36419,N0030,2025-12-30,Surgery,Evening,10,7,6,3,0,False,False,F4705,Low,Moderate,Monthly,False,False,No change,True,5,,SUP8,2,Good,High,Appropriate,
SN0121-31007,N0121,2025-11-06,Surgery,Day,12,6,7,0,0,False,False,F1375,Low,None,Every day,False,False,No change,True,2,,SUP9,5,Good,High,Outstanding,
SN0016-33007,N0016,2025-11-26,ED,Day,8,6,6,1,1,False,False,F5165,Medium,Severe,Never,True,False,More,False,4,,SUP4,5,Good,Moderate,Outstanding,
SN0006-00319,N0006,2026-01-03,ED,Day,10,2,7,2,2,False,False,F1478,Medium,Moderate,Monthly,False,False,No change,True,4,,SUP10,2,Good,High,Appropriate,
SN0005-34719,N0005,2025-12-13,Surgery,Day,8,5,1,1,1,False,False,F1576,Low,Moderate,Monthly,True,False,No change,True,2,,SUP7,2,Average,Moderate,Appropriate,
SN0072-30007,N0072,2025-10-27,Surgery,Day,12,3,6,0,0,False,False,F79,High,Moderate,Every day,False,False,No change,False,3,,SUP12,5,Good,High,Outstanding,
SN0083-29919,N0083,2025-10-26,Peds,Day,12,2,2,2,1,False,False,F3902,Low,Moderate,Every day,True,True,Less,True,5,,SUP10,5,Excellent,High,Appropriate,
SN0139-32107,N0139,2025-11-17,Peds,Night,8,5,8,2,0,True,False,F2557,Low,Moderate,Monthly,False,False,More,False,5,,SUP3,5,Average,High,Appropriate,
SN0037-36419,N0037,2025-12-30,Peds,Day,8,6,1,1,3,False,False,F801,Medium,Moderate,Weekly,False,False,More,False,2,,SUP2,4,Good,High,Appropriate,
SN0047-34407,N0047,2025-12-10,Surgery,Night,12,5,6,0,1,False,False,F4636,Low,None,Every day,False,True,More,True,1,,SUP6,3,Average,High,Appropriate,
SN0132-34807,N0132,2025-12-14,Surgery,Day,12,3,9,2,0,True,False,F324,High,None,Never,False,False,More,False,5,,SUP2,2,Average,High,Appropriate,
SN0086-30807,N0086,2025-11-04,Peds,Day,8,3,3,2,0,False,False,F4993,Medium,Severe,Never,False,False,Less,False,2,,SUP1,3,Average,High,Appropriate,
SN0020-28819,N0020,2025-10-15,Surgery,Night,12,2,9,0,1,False,False,F3028,Low,Moderate,Weekly,False,False,No change,False,5,,SUP1,3,Average,High,Needs improvement,
SN0062-33207,N0062,2025-11-28,ICU,Evening,8,4,6,0,1,False,False,F4139,Low,Moderate,Monthly,False,True,More,True,1,,SUP3,5,Good,Moderate,Appropriate,
SN0033-31807,N0033,2025-11-14,Peds,Day,8,8,1,1,2,False,False,F4528,Low,Moderate,Never,False,False,More,False,5,,SUP7,2,Average,High,Needs improvement,
SN0024-28619,N0024,2025-10-13,Peds,Day,12,3,9,0,0,False,False,F2908,High,None,Weekly,False,False,No change,True,3,,SUP1,3,Excellent,Moderate,Appropriate,
SN0043-31619,N0043,2025-11-12,ICU,Night,12,2,10,4,0,False,False,F1858,Medium,Moderate,Every day,False,False,No change,False,1,,SUP8,4,Average,Moderate,Appropriate,
SN0053-34219,N0053,2025-12-08,ED,Night,8,3,3,1,0,True,False,F4874,Medium,None,Every day,False,False,More,True,5,,SUP8,2,Below avg,High,Needs improvement,
SN0062-31707,N0062,2025-11-13,Surgery,Day,12,4,2,1,1,False,False,F3776,High,Moderate,Every day,False,False,More,True,5,,SUP3,2,Average,High,Needs improvement,
SN0105-32607,N0105,2025-11-22,ICU,Night,12,7,8,1,1,False,False,F2201,Medium,Moderate,Monthly,False,False,No change,True,3,,SUP2,5,Average,High,Appropriate,
SN0042-30819,N0042,2025-11-04,ICU,Night,12,2,5,1,0,False,False,F3537,Low,Moderate,Weekly,False,False,More,True,3,,SUP5,5,Good,High,Appropriate,
SN0054-33207,N0054,2025-11-28,Surgery,Day,12,4,6,0,0,False,False,F552,Low,Moderate,Never,False,False,No change,True,1,,SUP4,4,Below avg,High,Appropriate,
SN0010-29419,N0010,2025-10-21,Medical,Night,10,2,3,0,1,False,False,F2385,Medium,None,Never,False,True,No change,False,3,,SUP11,3,Excellent,Moderate,Appropriate,
SN0104-28419,N0104,2025-10-11,ICU,Day,12,6,8,1,0,False,False,F4949,Low,Moderate,Weekly,False,False,No change,False,4,,SUP11,3,Average,Moderate,Appropriate,
SN0037-28507,N0037,2025-10-12,Medical,Day,12,7,2,0,1,False,False,F2806,High,None,Every day,False,False,More,False,5,,SUP5,4,Average,Moderate,Appropriate,
SN0092-34919,N0092,2025-12-15,ED,Evening,12,8,4,0,1,False,False,F4462,Low,Severe,Monthly,False,False,More,False,2,,SUP12,2,Excellent,High,Outstanding,
SN0031-32719,N0031,2025-11-23,ED,Day,12,6,10,1,0,False,False,F3264,Medium,Moderate,Weekly,False,False,More,False,5,,SUP9,2,Excellent,High,Outstanding,
SN0003-28907,N0003,2025-10-16,ICU,Evening,10,6,5,0,0,False,False,F173,Medium,None,Monthly,False,False,Less,True,3,,SUP7,4,Average,High,Outstanding,
SN0047-35007,N0047,2025-12-16,Peds,Night,8,3,8,0,0,False,True,F3947,Low,Moderate,Monthly,True,False,More,False,3,,SUP10,2,Good,High,Appropriate,
SN0098-28707,N0098,2025-10-14,ICU,Night,10,2,5,1,1,False,True,F4428,Medium,None,Every day,False,False,More,False,1,,SUP11,2,Good,High,Appropriate,
SN0138-31207,N0138,2025-11-08,Peds,Night,12,4,9,0,0,False,False,F3229,High,Moderate,Never,False,True,No change,False,5,,SUP7,3,Excellent,Moderate,Appropriate,
SN0131-34919,N0131,2025-12-15,ED,Night,12,7,8,1,0,False,False,F3357,Low,Moderate,Weekly,True,False,More,True,3,,SUP6,3,Excellent,Moderate,Appropriate,
SN0071-34819,N0071,2025-12-14,Surgery,Night,12,5,1,1,0,False,False,F2473,High,Moderate,Weekly,False,False,More,False,4,,SUP4,3,Excellent,High,Appropriate,
SN0075-33719,N0075,2025-12-03,ED,Night,12,7,7,0,0,False,False,F4271,Low,Severe,Monthly,False,False,More,False,5,,SUP8,2,Good,Low,Appropriate,
SN0075-28407,N0075,2025-10-11,Medical,Day,12,5,3,0,1,False,False,F1457,Medium,Severe,Every day,True,False,More,False,2,,SUP2,5,Below avg,High,Appropriate,
SN0048-31119,N0048,2025-11-07,Medical,Day,12,4,6,2,0,False,False,F3652,Medium,Moderate,Monthly,False,True,Less,False,5,,SUP6,2,Average,High,Appropriate,
SN0047-31719,N0047,2025-11-13,Peds,Day,12,2,7,1,0,False,False,F4536,Medium,Moderate,Weekly,False,False,Less,False,2,,SUP6,3,Excellent,Moderate,Appropriate,
SN0086-33519,N0086,2025-12-01,Medical,Night,12,7,5,2,0,False,False,F2690,High,Moderate,Never,False,False,More,False,2,,SUP8,3,Good,High,Needs improvement,
SN0134-35707,N0134,2025-12-23,Surgery,Day,12,5,8,3,0,False,False,F2688,Low,None,Weekly,False,False,No change,False,1,,SUP4,5,Average,High,Appropriate,
SN0144-32507,N0144,2025-11-21,ICU,Day,12,8,3,1,1,False,False,F916,High,None,Every day,True,False,More,False,1,,SUP2,2,Excellent,Moderate,Appropriate,
SN0032-28919,N0032,2025-10-16,ED,Evening,12,2,2,0,1,False,False,F1881,Low,Severe,Weekly,False,False,More,False,4,,SUP1,5,Average,High,Needs improvement,
SN0097-00119,N0097,2026-01-01,ED,Night,8,8,3,1,0,False,False,F577,Medium,Moderate,Monthly,False,False,No change,True,4,,SUP6,5,Average,Moderate,Appropriate,
SN0004-00607,N0004,2026-01-06,Peds,Night,12,4,5,2,0,False,False,F1326,Medium,None,Weekly,False,False,More,False,3,,SUP3,2,Below avg,High,Appropriate,
SN0028-28419,N0028,2025-10-11,Medical,Night,12,6,1,2,0,False,False,F1319,High,Moderate,Every day,False,True,More,False,4,,SUP1,5,Average,High,Appropriate,
SN0098-31119,N0098,2025-11-07,ED,Day,12,4,10,4,2,False,False,F3748,Low,Severe,Weekly,True,False,No change,False,4,,SUP9,3,Excellent,High,Appropriate,
SN0065-36407,N0065,2025-12-30,ED,Day,8,4,7,0,1,False,False,F3135,Medium,Moderate,Monthly,False,False,No change,False,4,,SUP10,5,Good,High,Appropriate,
SN0093-29519,N0093,2025-10-22,Surgery,Day,8,4,5,0,1,False,False,F4681,Medium,None,Every day,False,False,No change,True,4,,SUP9,3,Average,Moderate,Appropriate,
SN0070-28719,N0070,2025-10-14,Surgery,Night,8,7,3,1,1,True,False,F1776,Medium,Severe,Every day,False,False,More,False,4,,SUP4,2,Good,High,Outstanding,
SN0101-36519,N0101,2025-12-31,ED,Day,12,2,10,2,0,False,True,F2519,Low,None,Every day,False,False,More,False,3,,SUP2,3,Below avg,Low,Appropriate,
