shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in,feedback_id,reported_stress,reported_fatigue,burnout_freq,emotionally_drained,used_up,workload_change,intent_to_leave,satisfaction,comments
SN0142-32807,N0142,2025-11-24,ICU,Day,10,6,7,1,0,False,False,F3050,Low,Moderate,Every day,False,False,More,True,1,
SN0018-32807,N0018,2025-11-24,ICU,Night,12,8,7,1,0,False,False,F3051,Medium,Moderate,Every day,False,False,Less,True,4,
SN0045-32019,N0045,2025-11-16,Peds,Day,12,5,3,0,0,False,False,F3052,Low,None,Never,False,False,No change,True,3,
SN0092-35119,N0092,2025-12-17,ICU,Night,12,7,5,1,1,False,False,F3053,Medium,Moderate,Every day,False,False,No change,False,3,
SN0046-30219,N0046,2025-10-29,ED,Night,12,4,10,3,3,False,False,F3054,Medium,Moderate,Weekly,False,False,More,False,4,
SN0039-31607,N0039,2025-11-12,Medical,Night,12,3,7,0,0,True,False,F3055,High,Severe,Weekly,True,False,More,True,2,
SN0068-30907,N0068,2025-11-05,ED,Day,12,4,4,0,0,True,False,F3056,High,None,Weekly,True,False,More,False,2,
SN0016-35707,N0016,2025-12-23,Surgery,Night,8,3,10,2,1,False,False,F3057,Medium,Moderate,Weekly,False,False,More,False,3,
SN0129-32607,N0129,2025-11-22,ICU,Day,12,7,1,1,1,False,False,F3058,High,None,Never,False,False,No change,False,1,
SN0041-30707,N0041,2025-11-03,Surgery,Evening,12,3,5,0,2,False,False,F3059,High,None,Monthly,False,False,More,False,1,
SN0145-32219,N0145,2025-11-18,ICU,Night,12,8,3,3,1,True,False,F3060,Low,None,Weekly,False,False,No change,True,2,
SN0095-28119,N0095,2025-10-08,Surgery,Night,12,4,10,1,0,False,False,F3061,High,Moderate,Never,False,True,No change,False,2,
SN0121-36119,N0121,2025-12-27,Surgery,Day,12,5,10,2,0,False,False,F3062,High,Severe,Every day,False,False,More,False,4,
SN0146-00507,N0146,2026-01-05,Medical,Day,12,7,5,0,0,False,False,F3063,Low,None,Every day,False,True,Less,False,5,
SN0009-36307,N0009,2025-12-29,Surgery,Night,10,3,4,1,1,False,False,F3064,Low,None,Never,False,False,No change,True,3,
SN0054-31507,N0054,2025-11-11,ED,Night,12,4,7,2,2,False,False,F3065,Low,Moderate,Monthly,False,False,No change,False,4,
SN0118-31307,N0118,2025-11-09,Medical,Night,10,8,6,1,0,False,False,F3066,Low,Moderate,Monthly,True,False,No change,False,3,
SN0030-00219,N0030,2026-01-02,Surgery,Night,12,3,5,2,0,False,False,F3067,High,Severe,Monthly,False,False,More,True,5,
SN0060-32019,N0060,2025-11-16,ICU,Day,8,6,6,1,0,False,False,F3068,Medium,None,Monthly,False,False,More,False,5,
SN0110-30807,N0110,2025-11-04,Medical,Night,12,2,5,2,2,False,False,F3069,Low,Moderate,Every day,True,False,More,False,4,
SN0099-30319,N0099,2025-10-30,Medical,Night,12,2,5,2,0,False,False,F3070,Low,Moderate,Weekly,False,True,No change,False,1,
SN0135-33319,N0135,2025-11-29,ED,Evening,12,7,2,1,1,False,False,F3071,Medium,None,Weekly,False,False,No change,False,2,
SN0137-33707,N0137,2025-12-03,ICU,Night,12,4,6,0,1,True,False,F3072,Low,None,Never,False,False,More,False,2,
SN0075-31507,N0075,2025-11-11,Peds,Day,12,3,4,1,1,False,False,F3073,Low,None,Weekly,False,True,More,False,5,
SN0132-36507,N0132,2025-12-31,ED,Night,8,2,3,3,0,False,False,F3074,High,None,Every day,False,True,Less,False,1,
SN0055-33119,N0055,2025-11-27,ICU,Night,12,5,9,2,0,False,False,F3075,Medium,Severe,Every day,False,True,More,False,1,
SN0085-30619,N0085,2025-11-02,Medical,Day,10,8,9,1,0,False,False,F3076,High,Moderate,Weekly,False,False,More,False,5,
SN0125-36219,N0125,2025-12-28,Medical,Day,12,8,10,2,0,False,False,F3077,High,Severe,Weekly,True,False,More,False,2,
SN0114-28919,N0114,2025-10-16,Medical,Evening,12,6,4,2,1,False,False,F3078,High,None,Every day,False,True,More,False,3,
SN0068-35907,N0068,2025-12-25,Peds,Day,12,6,4,1,1,False,False,F3079,Low,Moderate,Weekly,False,False,No change,True,5,
SN0050-33719,N0050,2025-12-03,Medical,Night,10,4,2,2,2,False,False,F3080,Medium,Severe,Every day,True,False,Less,True,1,
SN0006-32419,N0006,2025-11-20,Peds,Night,12,2,6,1,2,True,False,F3081,Medium,Moderate,Weekly,False,False,Less,False,4,
SN0037-32207,N0037,2025-11-18,ED,Night,12,5,4,2,1,False,False,F3082,High,None,Weekly,False,False,More,True,5,
SN0127-31219,N0127,2025-11-08,Surgery,Day,12,5,3,2,0,False,False,F3083,Medium,None,Never,False,True,More,False,2,
SN0125-30619,N0125,2025-11-02,Surgery,Night,12,6,5,0,0,False,False,F3084,Medium,Moderate,Every day,False,False,More,False,5,
SN0127-30507,N0127,2025-11-01,ICU,Day,12,5,8,2,0,False,False,F3085,Low,Moderate,Weekly,False,True,No change,False,4,
SN0102-29819,N0102,2025-10-25,Surgery,Night,10,3,2,2,1,False,True,F3086,Low,Severe,Every day,False,True,More,False,2,
SN0101-00307,N0101,2026-01-03,Medical,Night,12,5,1,0,0,False,False,F3087,Low,Moderate,Every day,False,False,More,False,3,
SN0123-31407,N0123,2025-11-10,Peds,Night,8,8,5,2,2,False,False,F3088,Low,None,Every day,False,False,Less,False,1,
SN0108-32707,N0108,2025-11-23,ICU,Night,12,6,7,0,1,False,True,F3089,Medium,None,Every day,False,False,More,False,1,
SN0132-36419,N0132,2025-12-30,Peds,Day,12,8,4,3,0,False,False,F3090,Medium,Severe,Monthly,False,True,Less,False,1,
SN0077-32007,N0077,2025-11-16,ED,Day,12,7,8,2,1,True,False,F3091,Low,Moderate,Every day,False,False,More,True,5,
SN0058-30707,N0058,2025-11-03,ED,Day,12,2,8,2,1,False,False,F3092,Medium,None,Monthly,False,False,More,False,1,
SN0066-33007,N0066,2025-11-26,Medical,Evening,12,2,5,1,1,False,False,F3093,Low,Severe,Monthly,True,False,No change,False,3,
SN0119-32107,N0119,2025-11-17,ICU,Night,12,2,7,2,1,True,False,F3094,High,Moderate,Monthly,False,False,Less,True,5,
SN0002-31119,N0002,2025-11-07,Peds,Day,12,4,1,2,1,False,False,F3095,Medium,None,Weekly,False,True,No change,False,3,
SN0044-33107,N0044,2025-11-27,Peds,Night,12,8,7,0,1,False,False,F3096,Medium,Moderate,Weekly,False,False,More,False,2,
SN0052-00519,N0052,2026-01-05,ICU,Evening,12,8,8,2,1,False,False,F3097,Low,Moderate,Every day,True,False,No change,True,3,
SN0104-33107,N0104,2025-11-27,Surgery,Night,12,2,7,1,0,False,False,F3098,Medium,None,Weekly,True,False,More,True,1,
SN0065-31719,N0065,2025-11-13,ICU,Evening,12,4,10,0,0,False,False,F3099,Low,Moderate,Every day,False,True,More,False,4,
SN0112-33207,N0112,2025-11-28,ICU,Night,12,7,7,0,2,False,False,F3100,Medium,Moderate,Every day,False,False,More,True,3,
SN0144-31607,N0144,2025-11-12,Surgery,Day,12,4,5,0,0,False,False,F3101,High,Moderate,Monthly,False,False,More,True,5,
SN0095-30007,N0095,2025-10-27,Peds,Night,12,5,4,0,0,False,False,F3102,Low,None,Never,False,False,More,False,3,
SN0111-33607,N0111,2025-12-02,ICU,Day,12,3,3,0,1,False,False,F3103,Low,Moderate,Monthly,False,False,No change,False,3,
SN0044-31607,N0044,2025-11-12,ICU,Night,12,7,7,0,1,False,False,F3104,Medium,Moderate,Every day,False,False,More,False,3,
SN0124-31007,N0124,2025-11-06,Medical,Day,12,5,6,1,3,False,False,F3105,Medium,Moderate,Every day,False,False,More,False,3,
SN0075-35319,N0075,2025-12-19,ED,Day,12,8,5,2,0,False,False,F3106,Low,Moderate,Weekly,False,True,More,True,4,
SN0112-29319,N0112,2025-10-20,ED,Night,12,7,6,1,0,False,False,F3107,High,None,Never,False,False,Less,True,4,
SN0103-34419,N0103,2025-12-10,Surgery,Day,12,2,9,1,0,False,False,F3108,Low,Moderate,Monthly,True,False,More,False,5,
SN0066-30919,N0066,2025-11-05,Peds,Day,12,6,7,2,0,False,False,F3109,Low,None,Every day,False,True,No change,False,1,
SN0063-33007,N0063,2025-11-26,Surgery,Day,12,2,1,0,0,False,False,F3110,Medium,Moderate,Never,False,True,No change,False,4,
SN0136-28319,N0136,2025-10-10,ICU,Night,8,4,8,3,0,True,False,F3111,Medium,None,Every day,False,False,More,False,2,
SN0056-33719,N0056,2025-12-03,ICU,Night,12,3,3,1,1,False,False,F3112,Medium,Moderate,Weekly,False,True,More,True,3,
SN0021-28707,N0021,2025-10-14,Peds,Night,8,8,4,2,1,False,False,F3113,Medium,None,Monthly,False,False,No change,False,3,
SN0122-32007,N0122,2025-11-16,Surgery,Night,12,3,7,0,2,True,False,F3114,Low,Moderate,Weekly,False,True,More,False,5,
SN0043-34819,N0043,2025-12-14,Medical,Night,12,4,7,2,1,False,False,F3115,High,Moderate,Every day,False,False,More,False,4,
SN0035-30307,N0035,2025-10-30,Peds,Day,12,6,8,1,0,False,False,F3116,Medium,Moderate,Never,False,True,No change,True,2,
SN0140-31907,N0140,2025-11-15,Surgery,Evening,12,7,9,5,1,False,False,F3117,High,Severe,Every day,False,False,More,False,3,
SN0013-35907,N0013,2025-12-25,ICU,Day,12,3,5,1,1,False,False,F3118,Medium,Moderate,Weekly,False,False,No change,False,1,
SN0094-31919,N0094,2025-11-15,ICU,Day,12,6,7,1,1,False,False,F3119,Medium,None,Monthly,True,False,More,True,2,
SN0023-32607,N0023,2025-11-22,Peds,Night,12,4,1,1,1,False,False,F3120,High,Moderate,Weekly,False,False,More,False,3,
SN0088-35519,N0088,2025-12-21,ED,Evening,12,7,5,2,1,False,False,F3121,High,Moderate,Never,True,False,More,False,3,
SN0068-34419,N0068,2025-12-10,ICU,Day,12,6,9,2,1,False,False,F3122,High,Moderate,Every day,False,True,More,False,5,
SN0002-34119,N0002,2025-12-07,ICU,Day,12,8,2,0,0,False,False,F3123,Low,Severe,Every day,False,False,No change,False,1,
SN0150-30807,N0150,2025-11-04,Medical,Day,12,4,4,0,0,False,True,F3124,High,Severe,Every day,False,True,No change,False,5,
SN0076-29207,N0076,2025-10-19,Surgery,Evening,8,5,5,1,2,True,True,F3125,Low,Severe,Monthly,False,False,More,False,5,
SN0028-30819,N0028,2025-11-04,Peds,Night,8,8,1,2,1,False,False,F3126,Medium,Severe,Every day,True,False,More,False,4,
SN0091-35319,N0091,2025-12-19,ICU,Night,12,4,3,2,0,False,False,F3127,High,Moderate,Monthly,False,False,No change,False,2,
SN0071-34519,N0071,2025-12-11,Surgery,Night,8,8,5,0,0,False,False,F3128,Low,Moderate,Monthly,False,True,More,True,4,
SN0074-35907,N0074,2025-12-25,ED,Night,12,5,2,1,0,False,False,F3129,Low,Moderate,Every day,False,False,More,False,1,
SN0104-36119,N0104,2025-12-27,ED,Night,8,8,1,1,0,False,False,F3130,High,Moderate,Weekly,False,False,More,True,5,
SN0141-33119,N0141,2025-11-27,ED,Night,12,6,4,2,0,False,False,F3131,Medium,None,Weekly,True,False,More,False,4,
SN0110-32707,N0110,2025-11-23,Peds,Night,12,3,10,2,0,False,False,F3132,High,None,Weekly,True,False,More,False,1,
SN0137-34519,N0137,2025-12-11,Peds,Day,12,3,6,1,1,False,False,F3133,Low,Moderate,Every day,False,False,No change,False,2,
SN0112-32919,N0112,2025-11-25,ED,Day,12,5,4,0,1,False,False,F3134,Medium,Moderate,Every day,True,False,More,False,1,
SN0065-36407,N0065,2025-12-30,ED,Day,8,4,7,0,1,False,False,F3135,Medium,Moderate,Monthly,False,False,No change,False,4,
SN0002-30919,N0002,2025-11-05,ED,Day,12,6,4,0,0,True,False,F3136,Medium,Moderate,Never,False,False,More,False,3,
SN0023-33919,N0023,2025-12-05,Medical,Night,12,3,9,3,1,False,False,F3137,High,None,Weekly,False,False,More,True,3,
SN0066-33819,N0066,2025-12-04,ICU,Day,12,7,1,0,1,False,False,F3138,High,Moderate,Every day,False,False,No change,False,2,
SN0095-34419,N0095,2025-12-10,Peds,Night,12,5,7,1,1,False,False,F3139,Medium,Moderate,Monthly,False,False,No change,True,2,
SN0108-33719,N0108,2025-12-03,Peds,Day,12,8,7,1,1,False,False,F3140,Low,Moderate,Every day,True,True,More,False,1,
SN0020-29107,N0020,2025-10-18,ICU,Day,8,3,10,0,1,False,False,F3141,Low,Moderate,Monthly,False,False,No change,False,2,
SN0018-30419,N0018,2025-10-31,Surgery,Day,12,3,5,2,0,False,False,F3142,Low,None,Monthly,True,False,More,False,5,
SN0030-31219,N0030,2025-11-08,Surgery,Day,12,8,2,1,1,False,False,F3143,Medium,Moderate,Weekly,False,False,No change,False,5,
SN0138-29307,N0138,2025-10-20,ED,Night,10,4,9,0,0,False,False,F3144,Medium,Moderate,Monthly,True,False,More,False,5,
SN0045-30507,N0045,2025-11-01,Surgery,Night,8,8,2,2,1,False,False,F3145,Medium,Moderate,Weekly,False,False,More,True,5,
SN0086-00207,N0086,2026-01-02,Surgery,Evening,8,3,5,0,0,False,True,F3146,High,None,Never,False,True,Less,True,2,
SN0122-28219,N0122,2025-10-09,Surgery,Day,12,7,2,2,1,False,False,F3147,Medium,Severe,Weekly,False,False,No change,False,2,
SN0107-28307,N0107,2025-10-10,Medical,Day,10,3,4,0,0,False,False,F3148,Medium,Moderate,Every day,False,True,No change,False,1,
SN0113-34607,N0113,2025-12-12,Peds,Evening,8,6,4,0,1,False,False,F3149,Medium,Severe,Monthly,False,False,No change,False,3,
SN0075-33519,N0075,2025-12-01,Surgery,Day,12,5,8,0,0,False,False,F3150,Medium,Moderate,Every day,True,False,More,True,3,
SN0109-00107,N0109,2026-01-01,ED,Day,12,7,3,2,1,False,False,F3151,High,Severe,Never,False,False,More,False,1,
SN0038-35719,N0038,2025-12-23,Surgery,Day,12,6,3,1,1,False,False,F3152,Medium,Moderate,Monthly,False,True,More,False,2,
SN0105-31419,N0105,2025-11-10,ED,Night,12,8,3,1,0,True,False,F3153,Medium,None,Weekly,False,True,More,False,2,
SN0124-29119,N0124,2025-10-18,ED,Night,12,7,3,0,0,False,False,F3154,Low,Severe,Every day,False,False,More,False,1,
SN0068-34107,N0068,2025-12-07,ICU,Day,12,6,6,1,2,False,False,F3155,Medium,Moderate,Weekly,False,False,More,True,2,
SN0051-33907,N0051,2025-12-05,Surgery,Night,12,6,10,3,1,False,False,F3156,Low,Moderate,Every day,False,False,More,False,4,
SN0028-36007,N0028,2025-12-26,ED,Day,12,8,7,1,1,False,False,F3157,Medium,Moderate,Never,False,False,More,False,2,
SN0146-29619,N0146,2025-10-23,ED,Day,12,7,6,0,1,False,False,F3158,Medium,None,Never,True,False,No change,False,2,
SN0106-32407,N0106,2025-11-20,Surgery,Day,12,5,5,3,1,False,False,F3159,Low,None,Never,True,True,Less,True,1,
SN0126-28807,N0126,2025-10-15,ED,Night,12,6,8,0,0,False,False,F3160,High,None,Never,True,False,More,True,3,
SN0132-29719,N0132,2025-10-24,Medical,Day,12,3,5,0,0,False,False,F3161,Medium,Moderate,Monthly,True,False,No change,False,2,
SN0055-36407,N0055,2025-12-30,ED,Night,8,4,10,2,1,False,False,F3162,High,Moderate,Weekly,False,False,More,False,4,
SN0129-36119,N0129,2025-12-27,ICU,Night,10,2,8,1,0,True,False,F3163,High,None,Every day,False,False,More,True,4,
SN0101-33919,N0101,2025-12-05,ED,Night,12,6,5,2,2,False,False,F3164,Medium,None,Weekly,False,False,Less,False,4,
SN0044-35119,N0044,2025-12-17,Medical,Day,12,8,4,1,1,False,False,F3165,Medium,Moderate,Never,True,False,No change,True,4,
SN0034-34707,N0034,2025-12-13,Peds,Day,12,6,1,1,1,False,False,F3166,High,None,Every day,False,False,No change,True,5,
SN0109-29207,N0109,2025-10-19,ED,Night,8,2,10,1,0,False,True,F3167,Medium,Moderate,Weekly,False,False,More,True,3,
SN0082-00619,N0082,2026-01-06,ICU,Day,12,2,3,1,0,False,False,F3168,Low,Moderate,Monthly,False,False,No change,False,5,
SN0143-32919,N0143,2025-11-25,ICU,Day,12,6,8,0,0,False,False,F3169,Low,Moderate,Never,True,False,More,False,1,
SN0047-30219,N0047,2025-10-29,Medical,Night,12,8,10,2,0,False,False,F3170,Medium,None,Never,False,False,No change,True,2,
SN0009-32619,N0009,2025-11-22,Peds,Day,12,2,3,1,1,False,False,F3171,Low,None,Weekly,False,True,More,False,2,
SN0074-32307,N0074,2025-11-19,Peds,Day,8,4,8,2,1,True,False,F3172,Low,Moderate,Every day,True,False,More,False,5,
SN0087-29207,N0087,2025-10-19,Surgery,Night,12,8,4,1,0,True,False,F3173,Low,Severe,Never,False,False,More,False,3,
SN0101-33707,N0101,2025-12-03,Surgery,Night,12,6,10,1,1,False,False,F3174,High,Moderate,Never,False,False,No change,True,3,
SN0014-35807,N0014,2025-12-24,ICU,Evening,12,8,6,0,1,False,False,F3175,Medium,Severe,Monthly,False,True,More,True,3,
SN0140-33107,N0140,2025-11-27,Medical,Day,8,2,7,1,0,False,False,F3176,Low,None,Weekly,False,False,More,False,5,
SN0106-36319,N0106,2025-12-29,ED,Day,12,8,6,1,0,False,False,F3177,Low,None,Every day,False,False,More,False,1,
SN0095-32619,N0095,2025-11-22,Medical,Night,12,3,7,0,0,False,False,F3178,Medium,Moderate,Weekly,False,False,More,False,2,
SN0001-31207,N0001,2025-11-08,Medical,Evening,12,7,8,0,1,False,False,F3179,Low,Moderate,Every day,False,False,More,True,5,
SN0067-29019,N0067,2025-10-17,ICU,Evening,12,7,4,2,0,False,False,F3180,Low,Moderate,Monthly,False,False,No change,True,5,
SN0048-28319,N0048,2025-10-10,Surgery,Night,12,2,2,1,2,False,False,F3181,Medium,Moderate,Every day,False,False,Less,False,3,
SN0050-32107,N0050,2025-11-17,ICU,Day,10,4,8,2,1,False,False,F3182,Low,None,Every day,False,False,More,True,5,
SN0017-28419,N0017,2025-10-11,Peds,Evening,12,8,8,1,0,False,False,F3183,Medium,Moderate,Monthly,False,False,More,False,5,
SN0042-34407,N0042,2025-12-10,Surgery,Night,8,6,6,1,1,False,False,F3184,Low,Moderate,Every day,False,False,More,False,4,
SN0037-00307,N0037,2026-01-03,Medical,Night,8,8,10,1,0,False,False,F3185,Low,Moderate,Every day,True,True,No change,False,3,
SN0026-28907,N0026,2025-10-16,Peds,Night,12,2,4,2,0,False,False,F3186,Medium,None,Monthly,False,True,Less,False,1,
SN0097-29619,N0097,2025-10-23,Surgery,Night,12,8,7,0,0,False,False,F3187,Low,Severe,Every day,True,False,Less,False,2,
SN0022-32319,N0022,2025-11-19,ICU,Day,12,5,4,2,1,False,False,F3188,Low,Moderate,Weekly,False,False,More,False,1,
SN0081-35207,N0081,2025-12-18,Peds,Day,12,3,5,1,0,False,False,F3189,Medium,Moderate,Every day,False,False,More,False,3,
SN0094-28407,N0094,2025-10-11,Medical,Day,12,3,8,0,0,False,False,F3190,Medium,Moderate,Monthly,False,False,More,True,1,
SN0111-33007,N0111,2025-11-26,Peds,Day,12,6,5,1,1,False,False,F3191,Medium,Moderate,Every day,False,False,More,True,5,
SN0134-29307,N0134,2025-10-20,Surgery,Day,12,7,5,0,0,False,False,F3192,Low,Moderate,Every day,False,False,More,False,1,
SN0027-00319,N0027,2026-01-03,Medical,Night,8,4,3,1,0,True,False,F3193,Medium,None,Weekly,False,False,More,False,4,
SN0037-32919,N0037,2025-11-25,Medical,Night,8,4,2,1,1,True,False,F3194,Low,Moderate,Every day,True,False,No change,False,3,
SN0111-00319,N0111,2026-01-03,ED,Day,8,7,4,0,0,False,False,F3195,High,None,Weekly,True,False,No change,True,5,
SN0038-32919,N0038,2025-11-25,ED,Day,12,4,4,0,0,False,False,F3196,Low,Moderate,Every day,True,False,Less,False,1,
SN0106-31507,N0106,2025-11-11,Peds,Day,12,6,2,2,3,False,False,F3197,Low,Moderate,Monthly,False,False,No change,False,5,
SN0101-29919,N0101,2025-10-26,ICU,Day,12,4,6,0,0,False,False,F3198,Low,Moderate,Never,False,False,No change,False,4,
SN0108-35119,N0108,2025-12-17,Surgery,Day,12,3,9,1,1,False,False,F3199,Medium,Moderate,Every day,False,False,More,False,5,
SN0016-32507,N0016,2025-11-21,Surgery,Day,8,5,1,1,0,False,False,F3200,High,None,Every day,False,False,More,True,2,
SN0061-00407,N0061,2026-01-04,ICU,Day,12,4,10,0,0,False,False,F3201,Medium,Severe,Never,False,False,No change,False,4,
SN0138-36007,N0138,2025-12-26,Medical,Evening,12,8,2,1,1,False,False,F3202,Medium,Moderate,Every day,True,True,More,False,4,
SN0005-30407,N0005,2025-10-31,Surgery,Evening,12,6,2,1,0,False,False,F3203,High,Moderate,Monthly,True,False,No change,True,3,
SN0098-35807,N0098,2025-12-24,ICU,Night,12,8,1,0,0,False,False,F3204,Low,Moderate,Every day,True,False,No change,False,3,
SN0074-34107,N0074,2025-12-07,Peds,Night,8,6,3,0,0,False,False,F3205,Low,None,Every day,False,False,More,True,3,
SN0023-35607,N0023,2025-12-22,Peds,Day,12,8,5,0,2,False,False,F3206,Medium,None,Never,False,True,More,False,2,
SN0085-00307,N0085,2026-01-03,Peds,Night,12,3,5,0,1,False,False,F3207,Medium,None,Weekly,False,False,No change,False,5,
SN0069-30919,N0069,2025-11-05,Peds,Evening,12,3,9,0,0,False,False,F3208,Low,Moderate,Every day,False,True,Less,True,2,
SN0140-35419,N0140,2025-12-20,Peds,Day,12,5,9,0,0,False,False,F3209,Medium,None,Weekly,False,True,No change,True,1,
SN0138-00307,N0138,2026-01-03,Peds,Night,10,7,2,1,0,False,False,F3210,High,Moderate,Every day,False,True,More,False,1,
SN0112-29319,N0112,2025-10-20,Medical,Day,12,5,3,1,1,False,False,F3211,High,Moderate,Weekly,False,True,No change,False,3,
SN0146-31719,N0146,2025-11-13,ED,Day,12,8,7,0,1,False,False,F3212,High,None,Every day,False,False,More,False,2,
SN0045-28119,N0045,2025-10-08,Peds,Day,10,7,3,1,1,False,False,F3213,Low,None,Never,True,False,No change,True,2,
SN0015-00407,N0015,2026-01-04,Surgery,Day,8,3,8,1,1,False,False,F3214,Medium,Moderate,Weekly,False,False,More,True,3,
SN0046-32519,N0046,2025-11-21,Surgery,Night,12,2,7,0,0,False,False,F3215,Medium,Moderate,Every day,False,False,Less,False,1,
SN0052-29007,N0052,2025-10-17,ED,Night,12,6,2,0,3,False,True,F3216,Medium,Moderate,Every day,False,False,More,True,3,
SN0011-00319,N0011,2026-01-03,ICU,Day,12,8,7,1,3,False,False,F3217,Medium,None,Never,False,True,Less,False,3,
SN0044-00407,N0044,2026-01-04,Surgery,Day,12,6,2,1,1,False,True,F3218,High,None,Every day,False,False,No change,True,5,
SN0047-30707,N0047,2025-11-03,ICU,Day,8,8,5,2,1,False,False,F3219,Low,Moderate,Weekly,True,False,More,False,5,
SN0071-00407,N0071,2026-01-04,Medical,Night,12,5,3,2,0,False,False,F3220,Low,Severe,Every day,False,False,More,True,3,
SN0081-28919,N0081,2025-10-16,Surgery,Night,12,7,7,0,1,False,False,F3221,Low,None,Monthly,True,False,More,False,3,
SN0092-33907,N0092,2025-12-05,Peds,Night,12,7,9,1,1,False,False,F3222,Medium,Moderate,Weekly,False,False,More,True,2,
SN0150-28619,N0150,2025-10-13,ICU,Night,12,5,1,1,0,True,False,F3223,High,None,Monthly,False,False,More,False,5,
SN0036-35707,N0036,2025-12-23,ICU,Day,8,5,2,1,1,False,True,F3224,Medium,Severe,Never,False,False,More,False,5,
SN0032-36119,N0032,2025-12-27,Peds,Day,8,6,8,0,3,False,False,F3225,Medium,None,Monthly,True,True,More,True,4,
SN0122-36019,N0122,2025-12-26,Peds,Night,12,2,3,0,0,False,False,F3226,Medium,None,Every day,False,False,No change,True,3,
