shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in
SN0079-36507,N0079,2025-12-31,ICU,Day,12,5,10,0,0,False,False
SN0079-00619,N0079,2026-01-06,Medical,Evening,12,6,2,2,1,False,False
SN0079-00407,N0079,2026-01-04,ICU,Day,12,3,7,1,1,False,False
SN0079-36507,N0079,2025-12-31,Medical,Day,8,8,4,2,1,False,False
SN0080-28519,N0080,2025-10-12,Surgery,Day,12,7,2,1,0,False,False
SN0080-28719,N0080,2025-10-14,ICU,Evening,12,7,6,1,0,False,False
SN0080-28119,N0080,2025-10-08,Surgery,Day,8,2,4,1,1,False,False
SN0080-28107,N0080,2025-10-08,Peds,Day,12,7,4,2,0,False,False
SN0080-28207,N0080,2025-10-09,Peds,Day,8,7,9,1,0,False,False
SN0080-28707,N0080,2025-10-14,Surgery,Day,12,7,6,0,0,False,False
SN0080-29219,N0080,2025-10-19,Medical,Day,12,7,5,1,0,False,False
SN0080-28907,N0080,2025-10-16,ICU,Day,12,7,6,2,0,False,False
SN0080-29007,N0080,2025-10-17,Medical,Night,12,4,5,1,2,False,False
SN0080-29019,N0080,2025-10-17,ICU,Day,12,3,10,2,0,False,False
SN0080-29419,N0080,2025-10-21,Medical,Day,12,7,6,0,0,False,False
SN0080-30107,N0080,2025-10-28,Surgery,Day,12,6,3,0,0,False,False
SN0080-29607,N0080,2025-10-23,Medical,Day,12,8,1,1,0,False,False
SN0080-30119,N0080,2025-10-28,Medical,Night,10,8,1,1,0,False,True
SN0080-29907,N0080,2025-10-26,ED,Day,12,2,3,1,0,False,False
SN0080-30019,N0080,2025-10-27,Medical,Night,10,4,7,1,1,False,False
SN0080-30419,N0080,2025-10-31,Medical,Night,12,7,7,1,2,False,False
SN0080-30307,N0080,2025-10-30,Surgery,Evening,12,8,3,1,1,False,False
SN0080-30819,N0080,2025-11-04,Medical,Night,8,6,8,3,0,False,False
SN0080-31319,N0080,2025-11-09,Medical,Day,12,3,4,2,1,False,False
SN0080-31107,N0080,2025-11-07,Medical,Day,8,7,8,0,1,True,False
SN0080-31407,N0080,2025-11-10,Medical,Day,12,2,9,1,1,False,False
SN0080-31207,N0080,2025-11-08,ED,Day,12,8,5,0,1,False,False
SN0080-31619,N0080,2025-11-12,Medical,Night,12,6,5,2,3,False,False
SN0080-32219,N0080,2025-11-18,ICU,Night,12,6,9,3,0,True,False
SN0080-32219,N0080,2025-11-18,Surgery,Day,12,4,5,0,4,False,False
SN0080-32907,N0080,2025-11-25,ICU,Day,12,8,7,2,0,False,False
SN0080-32307,N0080,2025-11-19,ICU,Day,12,5,9,2,0,False,False
SN0080-32307,N0080,2025-11-19,ICU,Day,12,8,4,0,0,False,False
SN0080-32807,N0080,2025-11-24,ICU,Night,10,8,9,3,2,False,False
SN0080-32919,N0080,2025-11-25,Surgery,Night,12,2,8,1,1,True,False
SN0080-32407,N0080,2025-11-20,Surgery,Day,10,8,8,2,0,True,False
SN0080-33319,N0080,2025-11-29,ICU,Night,12,4,7,1,0,False,True
SN0080-33319,N0080,2025-11-29,Medical,Night,12,5,4,0,0,False,False
SN0080-33507,N0080,2025-12-01,ED,Day,12,6,9,0,0,False,False
SN0080-33219,N0080,2025-11-28,Surgery,Day,8,7,3,1,1,False,False
SN0080-33507,N0080,2025-12-01,Surgery,Night,12,7,1,0,0,False,False
SN0080-34007,N0080,2025-12-06,ICU,Day,8,7,2,2,1,False,False
SN0080-33819,N0080,2025-12-04,Peds,Night,12,5,3,2,1,False,False
SN0080-33719,N0080,2025-12-03,ED,Evening,12,8,8,0,1,False,False
SN0080-34107,N0080,2025-12-07,ICU,Night,8,3,1,0,1,False,False
SN0080-33907,N0080,2025-12-05,Surgery,Day,12,8,3,1,1,False,False
SN0080-35007,N0080,2025-12-16,ICU,Day,12,3,6,2,1,True,False
SN0080-34519,N0080,2025-12-11,Medical,Night,12,4,4,2,0,False,False
SN0080-34707,N0080,2025-12-13,ICU,Day,10,4,6,2,0,False,False
SN0080-34607,N0080,2025-12-12,Surgery,Day,12,7,3,1,0,False,False
SN0080-35619,N0080,2025-12-22,Surgery,Night,12,5,4,0,0,False,False
SN0080-35707,N0080,2025-12-23,ED,Day,8,8,2,1,0,False,False
SN0080-35407,N0080,2025-12-20,ED,Day,12,8,3,2,2,False,False
SN0080-35519,N0080,2025-12-21,Surgery,Evening,8,3,3,3,0,True,False
SN0080-35907,N0080,2025-12-25,Surgery,Evening,12,2,5,0,0,False,False
SN0080-36007,N0080,2025-12-26,Medical,Night,12,4,10,2,0,False,False
SN0080-36007,N0080,2025-12-26,Peds,Night,10,5,6,0,0,False,False
SN0080-00519,N0080,2026-01-05,Medical,Night,12,6,6,2,0,False,False
SN0080-36519,N0080,2025-12-31,ICU,Night,12,3,8,1,1,False,False
SN0080-00319,N0080,2026-01-03,Peds,Night,12,6,5,1,1,False,False
SN0081-28419,N0081,2025-10-11,Surgery,Day,12,3,1,0,0,False,False
SN0081-28407,N0081,2025-10-11,ED,Evening,12,7,4,0,0,False,False
SN0081-28707,N0081,2025-10-14,Surgery,Night,12,4,8,0,1,False,False
SN0081-28319,N0081,2025-10-10,Surgery,Day,12,6,9,3,1,False,False
SN0081-28619,N0081,2025-10-13,Surgery,Evening,12,2,4,0,2,False,False
SN0081-29207,N0081,2025-10-19,ED,Night,12,4,9,2,1,False,False
SN0081-28807,N0081,2025-10-15,ED,Day,12,6,1,1,1,False,False
SN0081-29107,N0081,2025-10-18,Medical,Day,8,7,7,0,0,False,False
SN0081-28919,N0081,2025-10-16,Surgery,Night,12,7,7,0,1,False,False
SN0081-29119,N0081,2025-10-18,Peds,Night,8,5,10,0,3,True,False
SN0081-29607,N0081,2025-10-23,Medical,Day,12,2,9,2,1,False,False
SN0081-29619,N0081,2025-10-23,ED,Night,10,3,9,2,0,False,False
SN0081-30007,N0081,2025-10-27,Medical,Night,12,2,5,1,2,False,False
SN0081-29507,N0081,2025-10-22,ED,Day,12,6,5,1,1,False,False
SN0081-30119,N0081,2025-10-28,Surgery,Day,12,6,10,0,1,False,False
SN0081-30319,N0081,2025-10-30,Surgery,Day,8,8,8,2,0,False,False
SN0081-30207,N0081,2025-10-29,ICU,Night,12,3,1,0,1,False,False
SN0081-30807,N0081,2025-11-04,ED,Night,10,3,2,0,2,False,False
SN0081-30819,N0081,2025-11-04,ED,Night,10,6,5,2,0,False,False
SN0081-30407,N0081,2025-10-31,Peds,Day,12,8,1,1,1,False,False
SN0081-30819,N0081,2025-11-04,ED,Night,8,8,6,1,0,False,False
SN0081-31007,N0081,2025-11-06,Surgery,Day,12,4,4,2,1,False,False
SN0081-31119,N0081,2025-11-07,ICU,Day,12,7,2,2,2,False,False
SN0081-31407,N0081,2025-11-10,Surgery,Day,12,8,5,0,0,True,False
SN0081-31107,N0081,2025-11-07,ICU,Evening,12,6,1,1,0,False,False
SN0081-30907,N0081,2025-11-05,ICU,Day,12,3,2,2,1,False,False
SN0081-31619,N0081,2025-11-12,ED,Night,8,7,1,0,1,False,False
SN0081-31719,N0081,2025-11-13,Peds,Night,12,5,7,0,0,True,False
SN0081-32219,N0081,2025-11-18,Surgery,Day,12,2,9,2,3,True,False
SN0081-32107,N0081,2025-11-17,ICU,Evening,12,5,2,1,3,False,False
SN0081-31807,N0081,2025-11-14,ICU,Night,12,5,10,1,1,False,False
SN0081-32907,N0081,2025-11-25,Surgery,Night,12,7,7,1,1,False,False
SN0081-32507,N0081,2025-11-21,ED,Night,10,7,1,1,1,True,False
SN0081-32307,N0081,2025-11-19,ICU,Day,8,5,1,0,0,False,False
SN0081-32707,N0081,2025-11-23,Medical,Night,12,6,4,3,0,False,False
SN0081-33307,N0081,2025-11-29,Medical,Night,12,4,7,1,0,True,False
SN0081-33319,N0081,2025-11-29,Peds,Night,8,6,4,2,1,False,False
SN0081-33119,N0081,2025-11-27,Peds,Night,12,3,8,0,0,False,False
SN0081-33107,N0081,2025-11-27,ED,Day,12,3,2,2,1,False,False
SN0081-33919,N0081,2025-12-05,Medical,Night,8,8,10,0,2,False,False
SN0081-33907,N0081,2025-12-05,ED,Evening,12,4,9,1,0,True,False
SN0081-34019,N0081,2025-12-06,ICU,Day,8,5,10,3,0,False,False
SN0081-34619,N0081,2025-12-12,Medical,Day,8,6,3,3,0,True,False
SN0081-34607,N0081,2025-12-12,Surgery,Evening,12,7,4,2,1,True,False
SN0081-34719,N0081,2025-12-13,Surgery,Night,12,5,3,0,0,False,False
SN0081-34519,N0081,2025-12-11,Medical,Night,12,2,9,1,0,False,False
SN0081-35207,N0081,2025-12-18,Peds,Day,12,3,5,1,0,False,False
SN0081-35507,N0081,2025-12-21,ICU,Evening,12,4,6,1,0,False,False
SN0081-35307,N0081,2025-12-19,Medical,Night,8,6,5,1,0,True,False
SN0081-35107,N0081,2025-12-17,ICU,Night,12,4,2,1,0,False,False
SN0081-36407,N0081,2025-12-30,ICU,Evening,10,3,5,1,1,False,True
SN0081-36419,N0081,2025-12-30,ED,Evening,12,5,7,2,0,False,False
SN0081-35907,N0081,2025-12-25,Medical,Day,8,4,7,1,1,True,False
SN0081-35907,N0081,2025-12-25,Peds,Evening,12,7,6,0,0,False,True
SN0081-36319,N0081,2025-12-29,ICU,Night,8,5,5,0,2,False,False
SN0081-00319,N0081,2026-01-03,Surgery,Night,12,8,3,0,3,False,False
SN0081-00419,N0081,2026-01-04,ED,Night,12,4,10,2,1,False,False
SN0081-00107,N0081,2026-01-01,ICU,Day,12,2,8,0,2,False,False
SN0081-00619,N0081,2026-01-06,ED,Day,12,3,2,0,0,False,False
SN0082-28207,N0082,2025-10-09,ED,Day,12,8,10,0,3,False,False
SN0082-28207,N0082,2025-10-09,Surgery,Evening,8,4,6,1,0,False,False
SN0082-28319,N0082,2025-10-10,ED,Night,12,3,1,1,1,False,False
SN0082-28419,N0082,2025-10-11,Medical,Night,12,4,2,1,0,False,False
SN0082-28907,N0082,2025-10-16,Medical,Night,12,6,10,0,1,False,False
SN0082-29419,N0082,2025-10-21,ED,Day,8,4,3,1,1,False,False
SN0082-29407,N0082,2025-10-21,Peds,Night,12,4,10,2,0,False,False
SN0082-29607,N0082,2025-10-23,Surgery,Night,8,5,10,2,2,False,False
SN0082-30007,N0082,2025-10-27,ED,Day,8,2,2,0,0,True,False
SN0082-29907,N0082,2025-10-26,Surgery,Night,12,7,2,1,0,False,False
SN0082-30007,N0082,2025-10-27,ED,Night,10,2,10,4,0,False,False
SN0082-29807,N0082,2025-10-25,ICU,Night,12,4,7,3,0,False,False
SN0082-30319,N0082,2025-10-30,ICU,Day,8,5,2,0,1,False,False
SN0082-30719,N0082,2025-11-03,Peds,Day,12,6,10,1,0,False,False
SN0082-30507,N0082,2025-11-01,Surgery,Day,8,8,4,0,0,False,False
SN0082-30607,N0082,2025-11-02,Surgery,Day,12,3,9,1,1,False,False
SN0082-30819,N0082,2025-11-04,Medical,Day,10,3,2,1,1,False,False
SN0082-31507,N0082,2025-11-11,ED,Evening,10,4,10,3,2,True,False
SN0082-31307,N0082,2025-11-09,Medical,Night,12,3,7,3,2,False,False
SN0082-31019,N0082,2025-11-06,Peds,Evening,12,5,5,1,0,False,False
SN0082-31507,N0082,2025-11-11,ED,Night,12,7,9,0,0,False,False
SN0082-31707,N0082,2025-11-13,Surgery,Night,8,6,3,3,3,False,False
SN0082-31607,N0082,2025-11-12,Surgery,Day,12,7,8,1,2,False,False
SN0082-31807,N0082,2025-11-14,ICU,Night,12,8,5,0,0,False,False
SN0082-31707,N0082,2025-11-13,Medical,Day,12,5,3,2,1,False,False
SN0082-31807,N0082,2025-11-14,ED,Day,12,7,1,0,0,False,False
SN0082-32507,N0082,2025-11-21,Surgery,Night,12,4,10,1,1,False,False
SN0082-32907,N0082,2025-11-25,Surgery,Day,12,8,9,2,0,True,False
SN0082-32507,N0082,2025-11-21,Peds,Night,12,8,3,1,0,False,False
SN0082-32807,N0082,2025-11-24,ED,Day,8,7,10,2,1,False,False
SN0082-33019,N0082,2025-11-26,Peds,Night,12,8,3,4,0,False,False
SN0082-33107,N0082,2025-11-27,Peds,Evening,12,6,1,2,0,False,False
SN0082-33207,N0082,2025-11-28,ICU,Night,12,5,4,1,0,False,False
SN0082-33907,N0082,2025-12-05,Peds,Day,10,8,8,2,1,True,False
SN0082-33807,N0082,2025-12-04,Peds,Day,12,7,8,2,0,False,False
SN0082-34019,N0082,2025-12-06,ICU,Evening,8,8,10,0,0,False,True
SN0082-34307,N0082,2025-12-09,Surgery,Day,12,7,8,1,0,False,False
SN0082-33819,N0082,2025-12-04,Surgery,Day,12,4,2,0,0,False,False
SN0082-34107,N0082,2025-12-07,ED,Night,12,3,10,1,1,False,False
SN0082-35007,N0082,2025-12-16,Peds,Day,10,3,4,0,1,False,False
SN0082-34807,N0082,2025-12-14,Medical,Night,12,5,9,1,1,False,False
SN0082-34907,N0082,2025-12-15,ED,Night,12,4,10,1,1,False,False
SN0082-34807,N0082,2025-12-14,ICU,Day,12,7,7,2,3,False,False
SN0082-34907,N0082,2025-12-15,Medical,Day,12,6,3,1,2,False,False
SN0082-35307,N0082,2025-12-19,ICU,Night,12,3,4,3,2,False,False
SN0082-35719,N0082,2025-12-23,Medical,Day,12,2,10,0,1,True,False
SN0082-35207,N0082,2025-12-18,ED,Day,12,4,8,1,1,False,False
SN0082-35207,N0082,2025-12-18,Surgery,Night,12,5,3,2,2,False,True
SN0082-35119,N0082,2025-12-17,Peds,Night,8,6,5,1,0,False,False
SN0082-35719,N0082,2025-12-23,Medical,Day,10,7,6,3,0,False,False
SN0082-36107,N0082,2025-12-27,ICU,Night,12,7,2,2,3,False,False
SN0082-35907,N0082,2025-12-25,ICU,Night,8,6,2,3,0,False,False
SN0082-36019,N0082,2025-12-26,Peds,Day,10,2,9,1,0,True,False
SN0082-36419,N0082,2025-12-30,ED,Day,12,2,1,1,0,False,True
SN0082-36119,N0082,2025-12-27,ICU,Day,12,2,5,1,1,False,False
SN0082-36207,N0082,2025-12-28,ED,Day,12,2,10,1,1,False,False
SN0082-00207,N0082,2026-01-02,Medical,Night,12,6,3,1,0,False,False
SN0082-00119,N0082,2026-01-01,Peds,Night,12,7,2,0,0,False,False
SN0082-00307,N0082,2026-01-03,Medical,Night,10,5,9,1,0,False,False
SN0082-36519,N0082,2025-12-31,Surgery,Day,12,4,3,0,0,False,False
SN0082-00619,N0082,2026-01-06,ICU,Day,12,2,3,1,0,False,False
SN0083-28619,N0083,2025-10-13,ED,Day,12,4,2,0,2,False,False
SN0083-28319,N0083,2025-10-10,Medical,Night,12,8,4,0,0,False,False
SN0083-28507,N0083,2025-10-12,Medical,Day,12,4,5,1,0,False,False
SN0083-28507,N0083,2025-10-12,Surgery,Night,12,6,1,1,0,False,False
SN0083-28207,N0083,2025-10-09,ICU,Evening,12,5,6,0,0,False,False
SN0083-29307,N0083,2025-10-20,Surgery,Day,8,4,6,1,0,False,False
SN0083-29119,N0083,2025-10-18,Medical,Day,8,6,8,4,1,False,False
SN0083-29407,N0083,2025-10-21,Peds,Day,8,2,6,0,0,False,False
SN0083-29019,N0083,2025-10-17,ICU,Evening,12,7,3,0,0,False,False
SN0083-29007,N0083,2025-10-17,Peds,Night,12,4,7,1,1,False,False
SN0083-28919,N0083,2025-10-16,ICU,Day,12,8,9,0,1,False,False
SN0083-29507,N0083,2025-10-22,ICU,Day,12,6,1,4,0,True,False
SN0083-29719,N0083,2025-10-24,Peds,Evening,12,3,2,1,0,False,False
SN0083-30019,N0083,2025-10-27,ED,Night,12,8,4,0,0,False,False
SN0083-30019,N0083,2025-10-27,Medical,Night,12,6,7,0,1,False,False
SN0083-29719,N0083,2025-10-24,ICU,Evening,12,4,2,2,2,False,False
SN0083-29919,N0083,2025-10-26,Peds,Day,12,2,2,2,1,False,False
SN0083-30719,N0083,2025-11-03,Medical,Night,12,5,5,1,1,False,False
SN0083-30319,N0083,2025-10-30,ED,Night,10,4,1,2,0,False,False
SN0083-30819,N0083,2025-11-04,ED,Night,10,5,10,0,0,False,False
SN0083-30619,N0083,2025-11-02,Medical,Night,8,5,8,1,0,False,False
SN0083-30319,N0083,2025-10-30,Medical,Day,12,3,3,1,2,False,False
SN0083-31119,N0083,2025-11-07,Peds,Day,12,6,8,2,0,True,False
SN0083-30919,N0083,2025-11-05,Surgery,Night,12,2,2,0,0,False,False
SN0083-31107,N0083,2025-11-07,ICU,Day,12,7,8,1,1,False,False
SN0083-31907,N0083,2025-11-15,ED,Day,8,3,10,2,0,False,False
SN0083-32019,N0083,2025-11-16,ED,Night,12,2,8,0,0,False,False
SN0083-31707,N0083,2025-11-13,ICU,Day,12,7,7,0,1,False,False
SN0083-32619,N0083,2025-11-22,Surgery,Night,12,8,2,2,0,False,False
SN0083-32807,N0083,2025-11-24,ICU,Day,12,4,1,1,0,False,False
SN0083-32919,N0083,2025-11-25,ICU,Night,12,3,9,3,0,True,False
SN0083-32507,N0083,2025-11-21,Peds,Day,12,7,4,0,0,False,False
SN0083-32607,N0083,2025-11-22,ED,Night,12,6,10,1,0,False,False
SN0083-32507,N0083,2025-11-21,ED,Day,12,3,10,1,0,False,False
SN0083-33419,N0083,2025-11-30,Medical,Evening,12,3,3,1,1,False,False
SN0083-33107,N0083,2025-11-27,ED,Day,12,7,3,0,0,False,False
SN0083-33007,N0083,2025-11-26,ICU,Night,12,2,7,2,1,False,False
SN0083-33019,N0083,2025-11-26,Surgery,Night,12,6,10,1,0,False,False
SN0083-33807,N0083,2025-12-04,ICU,Day,8,6,5,1,0,False,False
SN0083-34219,N0083,2025-12-08,Surgery,Day,12,4,5,0,1,False,False
SN0083-33919,N0083,2025-12-05,Medical,Evening,12,4,8,1,1,False,False
SN0083-34919,N0083,2025-12-15,Peds,Night,12,8,7,1,0,False,False
SN0083-34819,N0083,2025-12-14,ICU,Night,12,4,5,3,0,False,False
SN0083-34919,N0083,2025-12-15,ICU,Day,12,8,2,4,1,True,False
SN0083-34907,N0083,2025-12-15,ED,Day,8,2,4,1,3,False,False
SN0083-35607,N0083,2025-12-22,Peds,Night,12,2,8,1,1,False,False
SN0083-35307,N0083,2025-12-19,ICU,Night,12,3,6,0,0,False,False
SN0083-35407,N0083,2025-12-20,ED,Day,12,7,9,3,0,False,False
SN0083-35319,N0083,2025-12-19,Peds,Day,12,3,4,0,1,False,False
SN0083-35819,N0083,2025-12-24,Surgery,Day,12,8,3,0,1,False,False
SN0083-35819,N0083,2025-12-24,Surgery,Day,10,6,2,0,2,False,False
SN0083-36207,N0083,2025-12-28,ED,Night,12,4,10,1,1,True,False
SN0083-36007,N0083,2025-12-26,Surgery,Night,12,2,10,1,0,True,False
SN0083-00307,N0083,2026-01-03,Medical,Day,12,3,5,0,0,False,False
SN0083-00119,N0083,2026-01-01,ED,Day,12,2,7,1,0,False,False
SN0083-00107,N0083,2026-01-01,Medical,Night,12,7,5,1,0,False,False
SN0084-28207,N0084,2025-10-09,Medical,Day,8,3,7,1,3,False,False
SN0084-28407,N0084,2025-10-11,ED,Day,10,7,10,2,0,False,False
SN0084-28107,N0084,2025-10-08,Medical,Evening,8,4,7,2,0,False,False
SN0084-29019,N0084,2025-10-17,ICU,Evening,12,6,6,1,0,False,False
SN0084-29107,N0084,2025-10-18,Peds,Night,12,8,3,0,0,False,True
SN0084-29307,N0084,2025-10-20,Surgery,Night,10,3,3,1,0,False,False
SN0084-29107,N0084,2025-10-18,Peds,Night,12,3,2,0,2,False,False
SN0084-29919,N0084,2025-10-26,ICU,Night,8,8,10,1,2,False,False
SN0084-30007,N0084,2025-10-27,Peds,Day,12,4,10,3,1,False,False
SN0084-29619,N0084,2025-10-23,Surgery,Day,12,2,1,1,0,False,False
SN0084-29907,N0084,2025-10-26,Surgery,Day,12,8,9,1,0,True,False
SN0084-29807,N0084,2025-10-25,ED,Evening,12,5,3,1,0,False,False
SN0084-29619,N0084,2025-10-23,ED,Night,12,3,7,0,1,False,False
SN0084-30219,N0084,2025-10-29,Medical,Day,8,5,8,2,0,False,False
SN0084-30619,N0084,2025-11-02,Medical,Night,8,7,7,0,1,True,False
SN0084-30619,N0084,2025-11-02,ICU,Night,12,4,7,1,1,False,False
SN0084-30607,N0084,2025-11-02,ED,Night,10,2,7,2,1,False,False
SN0084-30207,N0084,2025-10-29,Surgery,Night,12,5,9,0,0,True,False
SN0084-30507,N0084,2025-11-01,Surgery,Night,8,5,6,0,0,False,False
SN0084-31507,N0084,2025-11-11,ED,Night,12,7,5,2,1,False,False
SN0084-31307,N0084,2025-11-09,Peds,Evening,8,6,10,1,0,False,False
SN0084-31219,N0084,2025-11-08,Peds,Day,8,7,1,0,0,False,False
SN0084-31319,N0084,2025-11-09,Surgery,Day,10,3,2,1,0,False,False
SN0084-31119,N0084,2025-11-07,Peds,Evening,12,4,3,0,1,False,False
SN0084-31007,N0084,2025-11-06,Medical,Day,12,6,3,0,0,False,False
SN0084-31707,N0084,2025-11-13,ED,Day,12,2,6,2,1,False,False
SN0084-32107,N0084,2025-11-17,ICU,Day,8,3,5,2,1,False,False
SN0084-31719,N0084,2025-11-13,Medical,Evening,10,8,1,1,2,False,False
SN0084-32807,N0084,2025-11-24,Surgery,Day,12,8,6,2,1,False,False
SN0084-32807,N0084,2025-11-24,ICU,Day,12,2,1,0,0,False,False
SN0084-32607,N0084,2025-11-22,Surgery,Day,12,7,2,2,2,False,False
SN0084-33419,N0084,2025-11-30,ED,Night,12,6,3,4,0,False,False
SN0084-33307,N0084,2025-11-29,Surgery,Evening,10,6,9,4,0,False,False
SN0084-33519,N0084,2025-12-01,Medical,Day,12,5,4,2,1,False,False
SN0084-33607,N0084,2025-12-02,ED,Night,8,8,8,0,2,False,False
SN0084-33519,N0084,2025-12-01,Surgery,Night,12,4,4,3,2,False,False
SN0084-33019,N0084,2025-11-26,ED,Day,8,3,8,3,2,False,False
SN0084-34119,N0084,2025-12-07,Medical,Day,12,6,8,1,1,False,False
SN0084-33907,N0084,2025-12-05,ICU,Night,12,3,7,3,1,True,False
SN0084-33819,N0084,2025-12-04,Medical,Night,8,2,9,1,1,False,False
SN0084-34119,N0084,2025-12-07,Surgery,Night,8,5,8,0,2,False,False
SN0084-35019,N0084,2025-12-16,Peds,Evening,12,6,1,3,1,False,False
SN0084-34619,N0084,2025-12-12,Peds,Night,8,8,4,0,0,False,False
SN0084-34619,N0084,2025-12-12,ICU,Night,12,4,7,0,0,False,False
SN0084-34907,N0084,2025-12-15,Surgery,Night,12,8,9,2,0,False,False
SN0084-35619,N0084,2025-12-22,ICU,Night,12,5,6,2,0,True,False
SN0084-35619,N0084,2025-12-22,Peds,Night,8,2,10,1,0,False,False
SN0084-35507,N0084,2025-12-21,Surgery,Day,12,7,9,2,0,False,False
SN0084-35219,N0084,2025-12-18,Surgery,Night,8,5,10,0,0,False,False
SN0084-36407,N0084,2025-12-30,ICU,Day,12,3,3,3,0,True,False
SN0084-36407,N0084,2025-12-30,Peds,Day,8,6,2,1,1,True,False
SN0084-35907,N0084,2025-12-25,Peds,Day,12,8,1,0,1,True,False
SN0084-00307,N0084,2026-01-03,ICU,Evening,12,5,1,0,1,False,False
SN0084-00119,N0084,2026-01-01,Surgery,Night,12,7,5,0,0,True,False
SN0084-00119,N0084,2026-01-01,Medical,Night,12,5,10,1,0,False,False
SN0084-00319,N0084,2026-01-03,Medical,Night,12,6,2,1,4,False,False
SN0084-00419,N0084,2026-01-04,Peds,Night,12,4,2,2,0,False,False
SN0085-28419,N0085,2025-10-11,Peds,Day,12,6,5,1,0,False,False
SN0085-28707,N0085,2025-10-14,Surgery,Night,8,5,4,1,1,False,False
SN0085-28607,N0085,2025-10-13,ICU,Day,12,5,7,1,0,False,False
SN0085-28519,N0085,2025-10-12,ICU,Night,12,2,3,1,0,False,False
SN0085-28907,N0085,2025-10-16,Peds,Night,8,3,1,1,0,False,False
SN0085-29319,N0085,2025-10-20,Surgery,Night,12,3,10,3,1,False,False
SN0085-29319,N0085,2025-10-20,ED,Night,12,3,4,0,2,False,False
SN0085-29919,N0085,2025-10-26,Peds,Night,8,4,6,0,0,False,False
SN0085-29507,N0085,2025-10-22,ICU,Evening,12,3,2,1,2,False,False
SN0085-30107,N0085,2025-10-28,ICU,Night,8,2,9,1,0,False,False
SN0085-29819,N0085,2025-10-25,Medical,Night,12,3,2,2,0,False,False
SN0085-29819,N0085,2025-10-25,ICU,Night,10,5,10,0,2,False,False
SN0085-29507,N0085,2025-10-22,ICU,Day,12,8,6,1,0,False,False
SN0085-30519,N0085,2025-11-01,Peds,Day,8,2,1,1,1,False,False
SN0085-30519,N0085,2025-11-01,ED,Day,12,2,6,2,0,False,False
SN0085-30619,N0085,2025-11-02,Medical,Day,10,8,9,1,0,False,False
SN0085-30219,N0085,2025-10-29,Surgery,Night,12,5,10,1,0,False,False
SN0085-30419,N0085,2025-10-31,ED,Evening,12,6,2,0,1,False,True
SN0085-30819,N0085,2025-11-04,Peds,Day,12,7,5,0,2,True,False
SN0085-31119,N0085,2025-11-07,ICU,Day,10,6,7,0,0,False,False
SN0085-30919,N0085,2025-11-05,ICU,Day,12,6,7,0,1,False,False
SN0085-31307,N0085,2025-11-09,Medical,Day,12,3,7,3,1,False,False
SN0085-31619,N0085,2025-11-12,ED,Day,12,5,5,0,1,False,False
SN0085-31719,N0085,2025-11-13,ICU,Night,12,7,5,1,2,False,False
SN0085-32019,N0085,2025-11-16,Medical,Day,12,6,2,1,1,False,False
SN0085-31807,N0085,2025-11-14,Peds,Night,8,5,1,2,0,False,False
SN0085-32607,N0085,2025-11-22,Medical,Night,8,2,9,0,0,False,False
SN0085-32319,N0085,2025-11-19,Peds,Night,12,6,10,1,0,False,False
SN0085-32719,N0085,2025-11-23,Medical,Day,12,7,7,0,1,False,False
SN0085-32519,N0085,2025-11-21,ICU,Day,12,3,5,0,3,False,False
SN0085-33219,N0085,2025-11-28,Peds,Day,8,2,2,1,1,False,False
SN0085-33207,N0085,2025-11-28,Surgery,Day,12,3,7,0,0,False,False
SN0085-33019,N0085,2025-11-26,Surgery,Day,10,6,1,0,1,False,False
SN0085-34107,N0085,2025-12-07,Surgery,Day,12,6,1,2,0,False,False
SN0085-34219,N0085,2025-12-08,ED,Night,12,2,3,0,0,False,False
SN0085-33819,N0085,2025-12-04,Surgery,Day,12,8,1,1,0,False,False
SN0085-34107,N0085,2025-12-07,Surgery,Day,8,6,10,2,0,False,False
SN0085-33919,N0085,2025-12-05,Surgery,Night,12,5,7,2,1,False,False
SN0085-34907,N0085,2025-12-15,Peds,Day,12,6,3,1,1,False,False
SN0085-34819,N0085,2025-12-14,Peds,Day,8,5,4,1,2,False,False
SN0085-34419,N0085,2025-12-10,Surgery,Day,10,5,10,2,1,False,False
SN0085-35119,N0085,2025-12-17,Medical,Day,8,2,4,2,0,False,False
SN0085-35319,N0085,2025-12-19,Surgery,Night,12,6,3,1,3,False,False
SN0085-35719,N0085,2025-12-23,Peds,Night,12,8,8,1,0,False,False
SN0085-35507,N0085,2025-12-21,Medical,Day,12,6,3,2,4,False,False
SN0085-35907,N0085,2025-12-25,ED,Night,12,3,8,2,0,True,False
SN0085-36119,N0085,2025-12-27,Peds,Night,12,4,4,3,0,False,False
SN0085-36307,N0085,2025-12-29,ICU,Day,12,6,3,1,0,False,False
SN0085-35919,N0085,2025-12-25,Medical,Day,12,5,6,1,0,False,False
SN0085-00119,N0085,2026-01-01,Medical,Day,12,3,4,0,1,False,False
SN0085-00219,N0085,2026-01-02,Medical,Night,12,5,4,0,1,False,False
SN0085-00519,N0085,2026-01-05,Medical,Night,12,3,1,1,1,False,False
SN0085-00307,N0085,2026-01-03,Peds,Night,12,3,5,0,1,False,False
SN0085-36519,N0085,2025-12-31,Surgery,Night,12,2,1,1,2,False,False
